source_track_id,source_Track Name,source_Artist Name(s),source_Danceability,source_Energy,source_Key,source_Loudness,source_Mode,source_Speechiness,source_Acousticness,source_Instrumentalness,source_Liveness,source_Valence,source_Tempo,source_pid,source_region_genre_id,source_position,source_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_pid,target_region_genre_id,target_position,target_pid_position,label
5s2Asrw3uWOztlOs7VHAsE,Angry Mix,Sukhwinder Singh;Mika Singh,0.805,0.731,1.0,-6.299,1.0,0.0364,0.115,0.151,0.0967,0.149,124.986,1,hindi_chill_lyrics,24,1_24,0SPvBPo46VSTE0qmoTJKsY,Permeia,Claxy,0.68,0.941,8.0,-9.221,0.0,0.0468,0.393,0.777,0.139,0.696,122.006,,,,,0
05oBQ8TSV2pu45JLEPORM4,sunflowers,Loucent,0.294,0.0446,9.0,-33.466,0.0,0.0332,0.916,0.956,0.0688,0.112,173.924,29,western_sleep,75,29_75,6BD6NXnHcjuLTz1NBrBlUE,a place i once knew,Øneironaut;Alessandro Penna;Davide Nigro,0.195,0.194,7.0,-23.878,0.0,0.0476,0.501,0.859,0.0958,0.0394,139.19,29.0,western_sleep,76.0,29_76,1
2X0lc7Ibt8RGzyCM9ptUwj,Everest,Luminatia,0.715,0.105,7.0,-17.805,1.0,0.0472,0.74,0.65,0.403,0.266,99.019,25,western_focus,151,25_151,7DbP1fCb2DidD2Nj70x01E,endless echoes,ist;dscpl.,0.15,0.0895,3.0,-30.455,0.0,0.0413,0.943,0.836,0.0843,0.0372,137.51,,,,,0
4cFwhwH5ydnHgB0Tv3lZsm,"O Saki Saki (From ""Batla House"")",Vishal-Shekhar;Neha Kakkar;Tulsi Kumar;B Praak,0.737,0.961,10.0,-0.155,0.0,0.0747,0.163,0.0,0.361,0.567,108.014,20,western_dj,40,20_40,4wglXBRyvc4lkwq0QVrJdp,Endless,Soothing Oasis,0.146,0.0236,1.0,-36.136,0.0,0.0461,0.957,0.599,0.106,0.037,138.623,,,,,0
1HK9bUeaIXx3lZv1nWayyR,Absentia,Andrew Mays,0.389,0.0436,10.0,-28.11,0.0,0.038,0.982,0.918,0.108,0.106,78.159,26,western_focus,70,26_70,4JVGIimjO5YX69iSHgeQ2Q,Early,Alex Blackwood,0.535,0.0988,10.0,-26.449,1.0,0.0327,0.969,0.964,0.113,0.0794,144.039,,,,,0
2jRAFRpeDnibcHvtDgWRhG,Nuvvu Nuvvu,Sumangaly,0.806,0.496,1.0,-8.548,0.0,0.0356,0.396,2.31e-05,0.0881,0.812,94.994,11,telugu_chill_lyrics,29,11_29,3RJm4G3ok4BPif1GA2P3lT,Like Water,Malmkvist,0.476,0.0371,2.0,-26.194,1.0,0.0617,0.992,0.956,0.0946,0.204,80.244,,,,,0
58Jt8MKkvodjpQ4EQBXQ79,Alaska,Caiola,0.462,0.417,3.0,-8.534,1.0,0.0343,0.86,0.00352,0.106,0.35,101.017,4,hindi_sleep,33,4_33,4WFCB5SrGTPa8ToUyFKlXI,Don't Forget My Love,Junerule;Markodem;David Allen,0.694,0.891,11.0,-5.984,0.0,0.0545,0.00284,0.000148,0.0847,0.38,124.045,,,,,0
2vlkTkPqdATznKHu9gD2c1,Her,The American Dawn,0.66,0.603,3.0,-7.7,0.0,0.025,0.00566,0.0144,0.0751,0.527,102.99,18,western_chill_lyrics,18,18_18,0tbar3AoobXRjfhlh7b95g,DEEP IN YOUR SOUL,alan vuong,0.338,0.654,9.0,-7.423,0.0,0.0859,0.326,0.0492,0.314,0.219,171.434,18.0,western_chill_lyrics,19.0,18_19,1
5oooQqwuBpqBsh6lEissKS,Now That You're Gone,Nation of Language,0.62,0.746,2.0,-7.141,1.0,0.0385,0.438,0.751,0.13,0.633,99.953,18,western_chill_lyrics,57,18_57,5rSLGQvB02kyo3qy6dTOeP,Beyond Words,Avery's Ambient,0.146,0.0336,10.0,-29.787,1.0,0.05,0.931,0.797,0.105,0.033,138.223,,,,,0
7Aa5Q9nUoPc0Eln7WBExO3,cloud particle,new vibe,0.716,0.0555,6.0,-14.716,1.0,0.0631,0.959,0.924,0.0776,0.501,140.081,25,western_focus,141,25_141,4biRZixbRzQbsxAKWUQqgF,Upfront,Korey Wade,0.814,0.2,5.0,-17.679,0.0,0.296,0.595,0.931,0.152,0.831,139.957,25.0,western_focus,142.0,25_142,1
7Ljd1HhElGQXKuJ2034MKZ,Pas de danse,Riccardo Pietri,0.256,0.102,0.0,-22.716,1.0,0.033,0.984,0.957,0.109,0.161,158.775,22,western_focus,167,22_167,0HdfJenhTDpcjKqehtv9fh,Fleeting Moments,Robert D Boman,0.697,0.0723,9.0,-21.093,1.0,0.0567,0.993,0.956,0.0927,0.501,83.984,22.0,western_focus,168.0,22_168,1
7khUiiyqFAluYRsw1ZKcWS,Secret - Acoustic,Angel Snow,0.599,0.295,3.0,-11.548,1.0,0.0264,0.655,0.000921,0.102,0.145,112.579,15,western_chill_lyrics,114,15_114,4F0uq09fKad99msF2x3BQm,Mellaga,Devi Sri Prasad;S.P. Charan;Sumangaly,0.779,0.833,1.0,-4.862,1.0,0.136,0.156,1.37e-05,0.27,0.639,79.983,,,,,0
4A853RsGDBIk95ZwinfguK,Driftwood,John Ember,0.459,0.0182,7.0,-26.203,1.0,0.0348,0.925,0.826,0.193,0.0393,139.915,23,western_focus,89,23_89,2kPqw1f0RTJdddcaClUqO6,Oceans Apart,Equilibrium,0.561,0.038,6.0,-26.042,1.0,0.0378,0.987,0.89,0.113,0.188,80.011,23.0,western_focus,90.0,23_90,1
2vIBf8EmRy7m4Q9kR2dikH,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",Mohit Chauhan;Dj Chetas;DJ Nyk,0.499,0.506,6.0,-10.45,1.0,0.0296,0.481,0.00131,0.397,0.255,130.089,27,western_sleep,9,27_9,6PEKFVQUBEY2zQEE7bYEpF,Tera Hone Laga Hoon (Lofi Mix),Atif Aslam;Alisha Chinai;Abhimanyu-Pragya,0.478,0.393,5.0,-13.627,0.0,0.0433,0.485,0.0699,0.126,0.128,113.72,27.0,western_sleep,10.0,27_10,1
6rmP5YfEI0EUWKSqlmxLTc,639 Hz Harmonise Relationships,Mira Mindful,0.179,0.0923,4.0,-21.279,1.0,0.0429,0.944,0.904,0.121,0.0372,65.849,24,western_focus,176,24_176,25r7c49FlnWiXRXVYr9u3g,Your Tenderness,Richard Goldsworthy,0.471,0.00771,3.0,-28.273,1.0,0.048,0.995,0.939,0.0884,0.359,65.335,,,,,0
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,20,western_dj,1,20_1,7fLzbEOBOae9lUnOwr7Tse,Memories (feat. Kid Cudi),David Guetta;Kid Cudi,0.561,0.87,8.0,-6.103,1.0,0.343,0.0015,2.82e-06,0.246,0.498,129.98,,,,,0
2PvaburAUlhNHxVhw5lvOq,"Humdard (From ""Ek Villain"")",Arijit Singh,0.575,0.541,5.0,-6.45,1.0,0.0237,0.759,0.0,0.111,0.27,87.022,3,hindi_chill_lyrics,87,3_87,49ROoo6OTD33xLWZPeh3Kl,Velvet,The Dawning,0.556,0.0756,4.0,-30.687,1.0,0.0302,0.971,0.914,0.098,0.152,74.06,,,,,0
26udEXUy0ArsKgMbHUIote,Calming River,Soothing Oasis,0.134,0.0469,0.0,-29.046,1.0,0.0487,0.962,0.866,0.118,0.0622,144.585,28,western_sleep,102,28_102,378iszndTZAR4dH8kwsLC6,Cheap Thrills (feat. Sean Paul),Sia;Sean Paul,0.592,0.8,6.0,-4.931,0.0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,,,,,0
68UqSdyprGcKD6j6lU0YCa,Clouds of Silk,Soothing Oasis,0.148,0.0341,0.0,-29.553,1.0,0.0553,0.945,0.836,0.127,0.0399,137.917,28,western_sleep,149,28_149,0lBlK06uvsEJF3tXklGgpO,396 Hz Liberate Negative Beliefs,Terra Groundwell,0.149,0.00989,2.0,-25.584,0.0,0.0433,0.995,0.931,0.103,0.0377,61.762,,,,,0
0J2zV2oaFbuxcScNiJ3pTP,Fading Horizons,Soothing Oasis,0.145,0.0299,9.0,-34.742,0.0,0.0412,0.992,0.835,0.096,0.0981,139.398,28,western_sleep,105,28_105,1rd8VOC8LqFBFP8TZ7b5MA,Unfolding,Soothing Oasis,0.154,0.0429,8.0,-32.609,1.0,0.0695,0.956,0.651,0.12,0.11,141.837,28.0,western_sleep,106.0,28_106,1
2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),Pitbull;Marc Anthony,0.61,0.906,0.0,-2.117,1.0,0.0648,0.00416,0.0,0.758,0.294,127.916,21,western_dj,31,21_31,5EeQp151LyR5r9ZORe5oEy,Driftwood,Halcyon,0.489,0.127,4.0,-25.655,0.0,0.0324,0.982,0.943,0.112,0.135,72.899,,,,,0
1rWt8zu8VkxpklMe3v9J4T,Highpoint,The Dawning,0.597,0.0136,5.0,-29.301,1.0,0.0378,0.99,0.859,0.116,0.148,97.03,23,western_focus,50,23_50,2LYeOtjaSZhBvMEyvVjxYT,Yedemaina Sakhi,A.R. Rahman;Unnikrishnan,0.621,0.416,9.0,-13.467,1.0,0.0374,0.0761,0.0,0.0787,0.461,119.955,,,,,0
4L4dZvBvgPKJDanesGHAJo,"Murmurioù, Op. 16",Henri de Quengo,0.425,0.0305,1.0,-25.449,0.0,0.0305,0.985,0.912,0.0942,0.36,66.602,22,western_focus,60,22_60,3zKAa3AAmK8yJ4Vpcrn5xv,our memories,Catalyz,0.335,0.155,6.0,-27.417,1.0,0.0354,0.926,0.854,0.0801,0.0912,170.045,,,,,0
1v2mGJdOQlt1ejLrHZu06k,Moonlit,Soothing Oasis,0.214,0.164,10.0,-25.887,1.0,0.0619,0.966,0.779,0.102,0.0458,140.334,28,western_sleep,57,28_57,6Pmu0BGq26HjHKPFhKS2lF,Earth at Rest,Soothing Oasis,0.141,0.0339,7.0,-34.405,0.0,0.0426,0.944,0.877,0.109,0.0487,141.583,28.0,western_sleep,58.0,28_58,1
05wL2Gp3Hi6dVOhYn6pG1g,Primrose,Eyøni,0.433,0.0182,2.0,-28.815,1.0,0.0398,0.984,0.926,0.0984,0.13,76.025,26,western_focus,80,26_80,61HGXhzV7OHCVMdRaqBaxY,Daylight Fades Away,Soothing Oasis,0.145,0.0154,3.0,-35.801,0.0,0.0677,0.994,0.845,0.0967,0.0597,144.826,,,,,0
6WgCp1cCi0nWBZrht5gdlW,417 Hz New Beginnings,Luna Riversong,0.297,0.0452,5.0,-25.539,1.0,0.0455,0.929,0.478,0.111,0.0665,80.06,24,western_focus,74,24_74,2X0lc7Ibt8RGzyCM9ptUwj,Everest,Luminatia,0.715,0.105,7.0,-17.805,1.0,0.0472,0.74,0.65,0.403,0.266,99.019,,,,,0
0rXGaV3C2iFJxQXLyqWgc0,Reflections at 7PM,Slow Koi,0.629,0.16,8.0,-12.812,1.0,0.304,0.877,0.93,0.122,0.175,80.84,25,western_focus,198,25_198,06wTXKpDMrSp5OfB7MErpx,Befikra,Meet Bros.;Aditi Singh Sharma;Natalie Ram;Thomson Andrews;Keshia Braganza;Gwen Dias;Ryan Dias;Kumaar,0.6,0.979,10.0,-3.513,1.0,0.243,0.138,0.0,0.1,0.453,137.06,,,,,0
3OPlxnryZhFUM67URhtbMX,Blood Money,Vancouver Sleep Clinic,0.456,0.218,8.0,-17.045,1.0,0.0316,0.947,0.217,0.101,0.0828,108.019,15,western_chill_lyrics,35,15_35,0RTMAnaWZEb39LXKu9HxsM,Butterflies,amies;cxlt.,0.488,0.182,10.0,-24.206,1.0,0.0336,0.983,0.962,0.0719,0.16,150.17,,,,,0
7GxcGfaTzHThIVSuA3EvHe,for sleep,Saah,0.414,0.0712,5.0,-29.92,1.0,0.0321,0.993,0.95,0.122,0.184,76.129,22,western_focus,211,22_211,05AcIr6sleSW8lNtQdh3vw,Outside,Drxnk;think less.,0.699,0.317,6.0,-10.784,0.0,0.0584,0.653,0.277,0.158,0.593,140.016,,,,,0
5cxmcBKuhL6l18FkeekPTw,scene fades,too unbothered.,0.33,0.287,11.0,-23.059,1.0,0.0393,0.948,0.699,0.16,0.178,124.074,29,western_sleep,179,29_179,5HIVydfZpwMqXa2rnsU3YG,Seven Falls,Lennart Altgenug,0.3,0.0558,11.0,-28.413,0.0,0.0352,0.995,0.919,0.0915,0.432,131.654,,,,,0
0KuOz1FUgzRD3MpDQtVAkX,Inthajare Inthajare,Karthik;Suchitra,0.606,0.606,8.0,-8.105,1.0,0.0333,0.686,0.00666,0.184,0.686,87.225,13,telugu_sleep,22,13_22,4eeuYnDJ5XlzgVYs2FGhbl,Endless Radiance,Laurent Emmmerling,0.398,0.0648,1.0,-28.155,1.0,0.0263,0.972,0.849,0.172,0.0393,147.951,,,,,0
7lJNQFaBPlm3XhNUWnVk55,Teri Ore,Pritam;Rahat Fateh Ali Khan;Shreya Ghoshal;Mayur Puri,0.484,0.797,2.0,-4.629,1.0,0.0972,0.172,0.0,0.267,0.699,83.542,9,hindi_study,94,9_94,04WArssiYLEtm8cjnc4Aiz,New,Adjoa Bekoe,0.468,0.0548,0.0,-30.867,0.0,0.0458,0.995,0.907,0.1,0.328,106.969,,,,,0
2sbmEcU4m0rpv67MYxpOu5,Fading Light,Soothing Oasis,0.178,0.0137,8.0,-36.584,0.0,0.0475,0.96,0.735,0.0999,0.057,138.212,28,western_sleep,42,28_42,5y2mZZIazydeL5MlfH92uQ,Before Dawn,Avery's Ambient,0.14,0.000523,11.0,-35.113,1.0,0.0559,0.952,0.586,0.0966,0.229,138.764,28.0,western_sleep,43.0,28_43,1
49V8acAtdu63UDhdonKooT,Zor Se Zor Laga,Master Saleem,0.637,0.968,1.0,-2.561,0.0,0.11,0.0041,0.0,0.0583,0.815,120.085,7,hindi_study,62,7_62,43gMP9sW5ssRzGpL5Tf87M,Dust of Morning,Duke Wolverine,0.478,0.0183,1.0,-32.654,1.0,0.0582,0.994,0.936,0.111,0.256,62.939,,,,,0
1b2nrwUSqVPuamGbTRKIkw,Moonlight Sonata: Beethoven Reimagined - Felt Piano Version,Jordane Tumarinson,0.392,0.0386,11.0,-26.329,0.0,0.0372,0.994,0.92,0.174,0.175,69.03,22,western_focus,43,22_43,7yNf9YjeO5JXUE3JEBgnYc,Babydoll,Dominic Fike,0.762,0.604,7.0,-5.296,0.0,0.11,0.114,0.0,0.0271,0.847,168.007,,,,,0
0joXv5niso2T8YXWOlIe1X,Titli,Vishal-Shekhar;Chinmayi;Gopi Sundar,0.679,0.421,7.0,-9.13,0.0,0.0344,0.685,6.81e-06,0.244,0.65,81.012,3,hindi_chill_lyrics,38,3_38,38SxRH83aFH9mKNhBVVGni,derailed,too unbothered.,0.419,0.0155,10.0,-30.609,0.0,0.0322,0.934,0.781,0.106,0.296,79.858,,,,,0
2PvaburAUlhNHxVhw5lvOq,"Humdard (From ""Ek Villain"")",Arijit Singh,0.575,0.541,5.0,-6.45,1.0,0.0237,0.759,0.0,0.111,0.27,87.022,9,hindi_study,87,9_87,4zFbMGLsshAPP6ftgQYZZv,Kamikōchi,Kjell Sønksen;Adrien de la Salle,0.42,0.0456,9.0,-25.451,1.0,0.0396,0.992,0.929,0.106,0.264,116.205,,,,,0
0L8aHQQH4ib2FyIyXFfXI4,Haven,Soothing Oasis,0.154,0.0659,9.0,-32.182,0.0,0.0553,0.763,0.698,0.111,0.0359,136.445,28,western_sleep,33,28_33,2clhRu8OvFAlmyqbPsFq8G,Prelude in D Minor: Oremus,Sergio Santes,0.596,0.0199,2.0,-25.574,0.0,0.308,0.99,0.853,0.0856,0.339,110.372,,,,,0
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,0.899,0.713,6.0,-2.752,0.0,0.366,0.255,0.0,0.0708,0.777,90.051,21,western_dj,22,21_22,0opL0Fbyk6Dya9lNzOv7dW,174 Hz Inner Peace,Serenity Mindwell,0.187,0.0284,2.0,-26.44,0.0,0.0404,0.975,0.968,0.114,0.0458,69.054,,,,,0
3Brmef0xG7wYhv9OYAAu7f,Zinda Hai,Vishal-Shekhar;Julius Packiam (Tiger Theme);Sukhwinder Singh;Irshad Kamil,0.706,0.694,2.0,-8.033,1.0,0.0555,0.0418,9.06e-05,0.23,0.274,119.966,1,hindi_chill_lyrics,30,1_30,6FJZsvuxo1q8fwXWcZN6TX,Saugandh Mujhe Iss Mitti Ki,Sukhwinder Singh;Shashi Suman,0.559,0.62,9.0,-10.019,1.0,0.0564,0.347,0.0,0.111,0.243,90.971,1.0,hindi_chill_lyrics,31.0,1_31,1
3zG0rKV0Vpgcq3G77s7jWJ,When We First Met,Jesse Brown,0.369,0.113,6.0,-27.61,1.0,0.0563,0.993,0.899,0.11,0.0807,79.603,22,western_focus,127,22_127,6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,,,,,0
3KyuAMSYdYdEiBoAvB9xDh,Bar Song (Tipsy Techno),GRATIFY;Keanu Silva;Norman Alexander,0.532,0.906,9.0,-4.373,1.0,0.107,0.00317,0.0,0.0849,0.48,160.033,19,western_dj,190,19_190,2hkNPXIhrHRQmUe5b3E2H2,Jasmine,Dosi;Hoogway,0.658,0.16,6.0,-14.804,1.0,0.0546,0.907,0.949,0.0886,0.33,72.029,,,,,0
15LmEt5mSepq5Zu6Z9Mrj6,fallow,too unbothered.,0.0948,0.0238,8.0,-29.891,0.0,0.0455,0.953,0.905,0.106,0.115,82.53,29,western_sleep,106,29_106,1C5MLC0AcL70h5BgSFBppA,Olive Tree,Lennart Altgenug,0.416,0.0438,10.0,-25.402,0.0,0.041,0.994,0.958,0.108,0.138,113.102,,,,,0
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,Sasha Alex Sloan,0.629,0.328,11.0,-8.284,1.0,0.029,0.768,2.5e-05,0.103,0.389,74.953,29,western_sleep,34,29_34,7JsCQy8bmDZxs7M5Sa0Ull,Above All,Inzano,0.387,0.0627,4.0,-28.129,1.0,0.0297,0.892,0.862,0.0814,0.0739,73.996,,,,,0
73Nea4j1hzgzKdgOLaiiZd,Littoral,Jozef De Schutter,0.255,0.0222,9.0,-29.919,0.0,0.0384,0.988,0.952,0.0994,0.108,85.015,26,western_focus,132,26_132,2zlwHdQh0b72gUeMhkRwkR,Fading Embers,From the Keys,0.442,0.00993,9.0,-29.361,0.0,0.0425,0.995,0.945,0.108,0.177,112.267,26.0,western_focus,133.0,26_133,1
3ijpb4iybBivEt6ZKfdFns,Mooga Manasulu,Anurag Kulkarni;Shreya Ghoshal,0.544,0.646,4.0,-7.408,1.0,0.0382,0.877,0.041,0.249,0.376,109.851,11,telugu_chill_lyrics,25,11_25,6BIz5rL3LIdsQ0bzTKblAz,Bonjour,Oscar Mallen,0.431,0.0548,9.0,-27.845,0.0,0.0413,0.991,0.928,0.0981,0.187,98.572,,,,,0
4S2n7E3tuGb5mmp6HjJ4Nd,05 AM - Domani,Joe Lewandowski;Protopapa,0.697,0.859,2.0,-6.682,1.0,0.0799,0.0122,0.701,0.117,0.796,117.993,16,western_chill_lyrics,16,16_16,3Jt1vJ4knGrwK07imVWxim,174 Hz Healing & Pain Relief,Serenity Mindwell,0.133,0.177,5.0,-19.554,1.0,0.0399,0.919,0.839,0.123,0.0812,78.147,,,,,0
6Ti7TdINIBO1VkI1WJtIBj,Swapnavenuvedo,Mani Sharma;S. P. Balasubrahmanyam;K. S. Chithra,0.351,0.618,9.0,-7.534,0.0,0.0791,0.739,0.000895,0.426,0.324,92.086,13,telugu_sleep,33,13_33,2nltARCkZyrzjQANViDpuX,Jacob and the Stone,Emile Mosseri,0.193,0.171,1.0,-18.494,1.0,0.0368,0.915,0.942,0.119,0.105,84.067,,,,,0
7EpZ8kdKyQM4GMJy2tj0We,Dangal,Daler Mehndi,0.618,0.867,6.0,-5.1,0.0,0.139,0.239,0.0,0.0559,0.665,178.017,7,hindi_study,3,7_3,3FHl1QYu76zguwjqhqcglX,"Kar Har Maidaan Fateh (From ""Sanju"")",Sukhwinder Singh;Shreya Ghoshal;Vikram Montrose,0.557,0.821,1.0,-7.794,0.0,0.0573,0.0189,0.0,0.0863,0.184,170.022,7.0,hindi_study,4.0,7_4,1
2gfKbFDlCiCKSQYIXh6MKc,Zen Moments,Avery's Ambient,0.135,0.0253,7.0,-33.812,1.0,0.0374,0.928,0.778,0.116,0.0393,143.563,28,western_sleep,246,28_246,2W5dSuM7DDdWymjzZsICBn,Pain and Misery,The Teskey Brothers,0.713,0.34,0.0,-7.385,0.0,0.0265,0.788,0.00231,0.162,0.48,89.434,,,,,0
17XNFLFmolqojlFDPuxjHx,In the Echoes,Adrien de la Salle,0.302,0.0225,3.0,-32.626,1.0,0.0487,0.988,0.941,0.102,0.111,69.345,22,western_focus,6,22_6,0e5tO8LgQanNk9NZsM4ebT,no more us,Edvard Kravchuk,0.432,0.0571,0.0,-34.026,1.0,0.0365,0.991,0.938,0.0801,0.533,97.759,22.0,western_focus,7.0,22_7,1
6qSNgCUyjfThWCLkFlvEIe,Shayad X Samjhawan - Lofi Flip,Amtee;Arijit Singh;Pritam;Jawad Ahmad;Shaarib Toshi,0.542,0.412,6.0,-9.544,1.0,0.0315,0.891,0.0,0.109,0.267,105.132,2,hindi_chill_lyrics,22,2_22,60uVumQU74E83X5dbLHKhN,High Rated Gabru,Guru Randhawa;Manj Musik,0.732,0.781,2.0,-2.98,0.0,0.0812,0.357,0.0,0.2,0.842,91.907,,,,,0
2Wuk0CT9sPc06JoBIMtCDu,Become the Cloud,Køsk Skriner,0.426,0.0858,0.0,-24.004,1.0,0.0305,0.972,0.915,0.11,0.133,72.962,23,western_focus,129,23_129,6GcsS3rJEQusyLjtGr76P8,Halfway There,Njordr,0.544,0.0915,7.0,-24.85,1.0,0.0353,0.871,0.861,0.111,0.0392,136.057,23.0,western_focus,130.0,23_130,1
5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,Amit Trivedi;Arijit Singh;Kausar Munir,0.707,0.501,4.0,-7.389,1.0,0.0372,0.387,1.81e-06,0.095,0.542,93.978,3,hindi_chill_lyrics,72,3_72,1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,Falak Shabbir,0.46,0.444,7.0,-6.217,1.0,0.123,0.714,2.65e-05,0.0881,0.7,74.977,3.0,hindi_chill_lyrics,73.0,3_73,1
1QJnDJuYOGj05iSc4eWGr5,Fever To The Form,Nick Mulvey,0.358,0.546,0.0,-8.927,0.0,0.0296,0.795,0.0586,0.111,0.264,106.489,15,western_chill_lyrics,19,15_19,7xFy1kfgGWJWTpx1vSHBLi,It Feels So Good,Matt Sassari;HUGEL;Sonique,0.704,0.82,5.0,-5.663,0.0,0.0282,0.0034,0.000134,0.261,0.84,128.007,,,,,0
6EFQYgo62jNiaOCPuGv9JO,174 Hz,Silas Tranquilmind,0.0707,0.0535,0.0,-23.782,1.0,0.0413,0.969,0.812,0.129,0.0313,76.61,24,western_focus,108,24_108,27YTAURq96GXXPGuXTPFfN,Stay,Mike Tunes,0.649,0.864,1.0,-3.285,1.0,0.0472,0.0116,0.0,0.0611,0.353,150.154,,,,,0
0opL0Fbyk6Dya9lNzOv7dW,174 Hz Inner Peace,Serenity Mindwell,0.187,0.0284,2.0,-26.44,0.0,0.0404,0.975,0.968,0.114,0.0458,69.054,24,western_focus,94,24_94,65TJyUvCu6aqmnzoXBCSnl,faith,Swik,0.328,0.19,11.0,-22.459,1.0,0.0374,0.958,0.927,0.101,0.0791,145.57,,,,,0
46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,Joi Barua;Suraj Jagan,0.778,0.599,2.0,-4.758,1.0,0.032,0.0705,0.0,0.59,0.949,116.951,9,hindi_study,15,9_15,0pKrBsBo4Bz5M8GhWy19pr,Scream And Shout,BALD;Audiosonik,0.588,0.929,0.0,-4.919,1.0,0.0844,0.00556,0.00524,0.566,0.584,150.09,,,,,0
3dvXRk7TZ929m21p49RR5P,Mariella,Khruangbin;Leon Bridges,0.593,0.576,2.0,-10.331,1.0,0.032,0.526,0.718,0.0827,0.559,109.935,18,western_chill_lyrics,47,18_47,43qx8PEmvj1r7xO9BKjS3a,Marseille,Oracle Sisters,0.502,0.758,0.0,-9.318,1.0,0.0305,0.0197,0.788,0.0845,0.874,100.027,18.0,western_chill_lyrics,48.0,18_48,1
15EBgipW1KJkw5eMUAgA0u,Sing To Me,Elliott Jack Sansom,0.421,0.0739,5.0,-30.6,1.0,0.0341,0.991,0.891,0.109,0.379,107.162,22,western_focus,271,22_271,3YVylkuDeDjXDlptbjVG8G,Präludium in C-Dur BWV 846,Johann Sebastian Bach;Joschka Althoff,0.17,0.116,0.0,-23.911,1.0,0.0402,0.994,0.944,0.112,0.22,132.97,22.0,western_focus,272.0,22_272,1
7BbhFrLzCP7DdnV69vVbCv,Hosanna - Lofi Flip,Leon D'souza;Suzanne D'Mello;Vijay Prakash;Blaaze;Jammy Weirdo;Mig,0.315,0.338,4.0,-13.75,0.0,0.0314,0.647,0.00338,0.5,0.105,75.052,2,hindi_chill_lyrics,43,2_43,1E16f7KcZmuXuhlenRwA2m,Saibo - Lofi Flip,VIBIE;Sachin-Jigar;Shreya Ghoshal;Tochi Raina;Bollywood Lofi,0.323,0.349,7.0,-12.524,1.0,0.0761,0.965,0.00548,0.116,0.2,180.203,2.0,hindi_chill_lyrics,44.0,2_44,1
2WF1DXJfLEU1UENOvJMQzz,I Am In Love,Aishwarya Majmudar;Aditya Iyengar,0.746,0.809,11.0,-4.014,0.0,0.0384,0.545,7.08e-06,0.179,0.824,104.981,11,telugu_chill_lyrics,71,11_71,2uGyOZUwNdpZChOWspCVYP,Ocean Ride,aunt,0.632,0.382,4.0,-12.341,0.0,0.104,0.428,0.931,0.117,0.33,164.055,,,,,0
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira;Wyclef Jean,0.778,0.824,10.0,-5.892,0.0,0.0707,0.284,0.0,0.405,0.758,100.024,21,western_dj,28,21_28,2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira;Freshlyground,0.766,0.873,11.0,-6.381,0.0,0.143,0.00627,0.0,0.0764,0.743,126.988,21.0,western_dj,29.0,21_29,1
3bg2qahpZmsg5wV2EMPXIk,Forever Young,David Guetta;Alphaville;Ava Max,0.558,0.655,0.0,-5.476,1.0,0.0379,0.208,0.0,0.0854,0.39,129.89,19,western_dj,198,19_198,6FLM6CDc7uwFV3yMKw1ShD,I Was Made For Lovin’ You,AROM;maestrow,0.697,0.689,3.0,-10.556,0.0,0.109,0.787,0.298,0.156,0.355,124.083,19.0,western_dj,199.0,19_199,1
5BkbBYLV7boFlYvEtV7wOk,One Last Time,BALD;K3YN0T3,0.696,0.909,1.0,-6.147,0.0,0.152,0.115,0.00952,0.205,0.26,150.119,19,western_dj,35,19_35,0GUmktLeQ8WqUU2D9jgWdB,Strangers,Jonam Breuer,0.37,0.0151,10.0,-29.505,1.0,0.0417,0.995,0.873,0.106,0.226,132.36,,,,,0
