pid,region_genre_id,input_Danceability,input_Energy,input_Key,input_Loudness,input_Mode,input_Speechiness,input_Acousticness,input_Instrumentalness,input_Liveness,input_Valence,input_Tempo,input_track_id,input_Track Name,input_Artist Name(s),input_pid_position,target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_track_id,target_Track Name,target_Artist Name(s),target_pid_position
11,telugu_chill_lyrics,0.677,0.623,4.0,-7.404,1.0,0.0797,0.136,5.24e-06,0.161,0.616,145.56,1bxzr3JK05fMTcweGAZUHp,"Chuttamalle (From ""Devara Part 1"")",Shilpa Rao;Anirudh Ravichander;Ramajogayya Sastry,11_12,0.737,0.702,4.0,-6.53,0.0,0.178,0.149,0.0,0.0855,0.604,90.097,5S8j0832bEg5ozbOcrVsDH,Oorugalle,Karthik;Karunya;Harini;Malathi,11_13
11,telugu_chill_lyrics,0.737,0.702,4.0,-6.53,0.0,0.178,0.149,0.0,0.0855,0.604,90.097,5S8j0832bEg5ozbOcrVsDH,Oorugalle,Karthik;Karunya;Harini;Malathi,11_13,0.679,0.457,0.0,-9.084,0.0,0.0373,0.853,0.000402,0.0974,0.443,91.988,7HhiFHVmeM50rHXw7FlgNH,Jala Jala Jalapaatham Nuvvu,Devi Sri Prasad;Jaspreet Jasz;Shreya Ghoshal,11_14
11,telugu_chill_lyrics,0.679,0.457,0.0,-9.084,0.0,0.0373,0.853,0.000402,0.0974,0.443,91.988,7HhiFHVmeM50rHXw7FlgNH,Jala Jala Jalapaatham Nuvvu,Devi Sri Prasad;Jaspreet Jasz;Shreya Ghoshal,11_14,0.701,0.76,0.0,-5.478,1.0,0.0285,0.107,6.54e-05,0.185,0.69,103.969,2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,11_15
11,telugu_chill_lyrics,0.701,0.76,0.0,-5.478,1.0,0.0285,0.107,6.54e-05,0.185,0.69,103.969,2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,11_15,0.612,0.703,0.0,-6.45,1.0,0.039,0.822,2.18e-05,0.558,0.684,163.965,3g6RB0ryX4qO3zNLNdpDPJ,Naa Kanulu Yepudu,Devi Sri Prasad;Sid Sriram,11_16
11,telugu_chill_lyrics,0.612,0.703,0.0,-6.45,1.0,0.039,0.822,2.18e-05,0.558,0.684,163.965,3g6RB0ryX4qO3zNLNdpDPJ,Naa Kanulu Yepudu,Devi Sri Prasad;Sid Sriram,11_16,0.757,0.727,7.0,-6.001,1.0,0.0793,0.258,0.0,0.103,0.756,93.022,0CHCU726JnK7AIdbqrzN9Y,Okey Oka Lokam,Arun Chiluveru;Sid Sriram,11_17
11,telugu_chill_lyrics,0.757,0.727,7.0,-6.001,1.0,0.0793,0.258,0.0,0.103,0.756,93.022,0CHCU726JnK7AIdbqrzN9Y,Okey Oka Lokam,Arun Chiluveru;Sid Sriram,11_17,0.467,0.561,7.0,-7.734,0.0,0.0315,0.81,0.0116,0.114,0.573,179.938,6LFJ5QC9Pa9RAnEzBymFTZ,Maguva Maguva - Telugu,Sid Sriram;Thaman S,11_18
11,telugu_chill_lyrics,0.467,0.561,7.0,-7.734,0.0,0.0315,0.81,0.0116,0.114,0.573,179.938,6LFJ5QC9Pa9RAnEzBymFTZ,Maguva Maguva - Telugu,Sid Sriram;Thaman S,11_18,0.38,0.434,7.0,-7.831,0.0,0.0366,0.855,0.000102,0.26,0.321,119.801,4CYSPPTOOQcjg8OHbJsFiH,Ee Velalo Neevu,Sunitha,11_19
11,telugu_chill_lyrics,0.38,0.434,7.0,-7.831,0.0,0.0366,0.855,0.000102,0.26,0.321,119.801,4CYSPPTOOQcjg8OHbJsFiH,Ee Velalo Neevu,Sunitha,11_19,0.82,0.581,4.0,-5.655,1.0,0.0438,0.494,0.0,0.362,0.681,106.965,2YmXGUx32C3CUEgcAyHcGf,"Srivalli (From ""Pushpa - The Rise"")(Telugu)",Devi Sri Prasad;Sid Sriram;Chandra Bose,11_20
11,telugu_chill_lyrics,0.82,0.581,4.0,-5.655,1.0,0.0438,0.494,0.0,0.362,0.681,106.965,2YmXGUx32C3CUEgcAyHcGf,"Srivalli (From ""Pushpa - The Rise"")(Telugu)",Devi Sri Prasad;Sid Sriram;Chandra Bose,11_20,0.722,0.756,10.0,-6.207,0.0,0.132,0.183,6.78e-06,0.126,0.725,140.092,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,11_21
11,telugu_chill_lyrics,0.722,0.756,10.0,-6.207,0.0,0.132,0.183,6.78e-06,0.126,0.725,140.092,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,Katy Perry,11_21,0.78,0.608,0.0,-7.62,0.0,0.061,0.245,4.14e-05,0.0947,0.476,91.975,6DFXFqK5PTGqTzTbdj47uV,Leharaayi,Sid Sriram,11_22
11,telugu_chill_lyrics,0.78,0.608,0.0,-7.62,0.0,0.061,0.245,4.14e-05,0.0947,0.476,91.975,6DFXFqK5PTGqTzTbdj47uV,Leharaayi,Sid Sriram,11_22,0.827,0.638,2.0,-7.792,1.0,0.123,0.16,6.91e-06,0.0922,0.355,95.03,1ifMH14KizpUxIdRVyPsSZ,Niluvaddham,Karthik;Sumangaly,11_23
11,telugu_chill_lyrics,0.827,0.638,2.0,-7.792,1.0,0.123,0.16,6.91e-06,0.0922,0.355,95.03,1ifMH14KizpUxIdRVyPsSZ,Niluvaddham,Karthik;Sumangaly,11_23,0.789,0.789,0.0,-5.631,1.0,0.0463,0.535,0.00872,0.302,0.889,102.055,1SbK7OHdqsTUfzPVKylwND,Arere Yekkada,Naresh Iyer;Manisha Eerabathini,11_24
11,telugu_chill_lyrics,0.789,0.789,0.0,-5.631,1.0,0.0463,0.535,0.00872,0.302,0.889,102.055,1SbK7OHdqsTUfzPVKylwND,Arere Yekkada,Naresh Iyer;Manisha Eerabathini,11_24,0.544,0.646,4.0,-7.408,1.0,0.0382,0.877,0.041,0.249,0.376,109.851,3ijpb4iybBivEt6ZKfdFns,Mooga Manasulu,Anurag Kulkarni;Shreya Ghoshal,11_25
11,telugu_chill_lyrics,0.544,0.646,4.0,-7.408,1.0,0.0382,0.877,0.041,0.249,0.376,109.851,3ijpb4iybBivEt6ZKfdFns,Mooga Manasulu,Anurag Kulkarni;Shreya Ghoshal,11_25,0.536,0.484,9.0,-9.691,1.0,0.0402,0.76,0.00913,0.0686,0.457,173.96,2vhQo1YVhZVFTohJIlHg3v,Sada Nannu,Charulatha Mani,11_26
11,telugu_chill_lyrics,0.536,0.484,9.0,-9.691,1.0,0.0402,0.76,0.00913,0.0686,0.457,173.96,2vhQo1YVhZVFTohJIlHg3v,Sada Nannu,Charulatha Mani,11_26,0.796,0.741,1.0,-6.815,1.0,0.0789,0.236,0.0619,0.103,0.249,107.0,3oTuTpF1F3A7rEC6RKsMRz,Raindance (feat. Tems),Dave;Tems,11_27
11,telugu_chill_lyrics,0.796,0.741,1.0,-6.815,1.0,0.0789,0.236,0.0619,0.103,0.249,107.0,3oTuTpF1F3A7rEC6RKsMRz,Raindance (feat. Tems),Dave;Tems,11_27,0.58,0.796,8.0,-6.94,1.0,0.0349,0.636,4.91e-05,0.0724,0.621,74.988,1rid0wlGGXbRndkcRvH0LZ,Mahanati,Anurag Kulkarni,11_28
11,telugu_chill_lyrics,0.58,0.796,8.0,-6.94,1.0,0.0349,0.636,4.91e-05,0.0724,0.621,74.988,1rid0wlGGXbRndkcRvH0LZ,Mahanati,Anurag Kulkarni,11_28,0.806,0.496,1.0,-8.548,0.0,0.0356,0.396,2.31e-05,0.0881,0.812,94.994,2jRAFRpeDnibcHvtDgWRhG,Nuvvu Nuvvu,Sumangaly,11_29
11,telugu_chill_lyrics,0.806,0.496,1.0,-8.548,0.0,0.0356,0.396,2.31e-05,0.0881,0.812,94.994,2jRAFRpeDnibcHvtDgWRhG,Nuvvu Nuvvu,Sumangaly,11_29,0.729,0.686,10.0,-7.89,1.0,0.0358,0.306,0.00404,0.0884,0.0835,119.957,0tSDp7zgSDv3BVcCKhbRV4,Gundello Yemundo,Ranjith Govind;Sahithi,11_30
11,telugu_chill_lyrics,0.729,0.686,10.0,-7.89,1.0,0.0358,0.306,0.00404,0.0884,0.0835,119.957,0tSDp7zgSDv3BVcCKhbRV4,Gundello Yemundo,Ranjith Govind;Sahithi,11_30,0.883,0.803,9.0,-6.614,0.0,0.114,0.31,2.95e-05,0.0662,0.864,139.98,0ibgjKZZ56aoelJ76o7OW9,"Godari Gattu Meedha (From ""Sankranthiki Vasthunam"")",Ramana Gogula;Madhupriya;Bheems Ceciroleo;Bhaskarabhatla,11_31
11,telugu_chill_lyrics,0.883,0.803,9.0,-6.614,0.0,0.114,0.31,2.95e-05,0.0662,0.864,139.98,0ibgjKZZ56aoelJ76o7OW9,"Godari Gattu Meedha (From ""Sankranthiki Vasthunam"")",Ramana Gogula;Madhupriya;Bheems Ceciroleo;Bhaskarabhatla,11_31,0.494,0.413,11.0,-10.432,1.0,0.0254,0.682,6.72e-05,0.193,0.273,94.938,2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,11_32
11,telugu_chill_lyrics,0.494,0.413,11.0,-10.432,1.0,0.0254,0.682,6.72e-05,0.193,0.273,94.938,2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,11_32,0.808,0.777,6.0,-7.329,0.0,0.0743,0.38,0.000207,0.0732,0.903,137.929,6reHcXJekQ2csk0UazSBV1,"Peelings (From ""Pushpa 2 The Rule"") [TELUGU]",Shankarr Babu Kandukoori;Laxmi Dasa;Devi Sri Prasad;Chandra Bose;Siju Thuravoor,11_33
11,telugu_chill_lyrics,0.808,0.777,6.0,-7.329,0.0,0.0743,0.38,0.000207,0.0732,0.903,137.929,6reHcXJekQ2csk0UazSBV1,"Peelings (From ""Pushpa 2 The Rule"") [TELUGU]",Shankarr Babu Kandukoori;Laxmi Dasa;Devi Sri Prasad;Chandra Bose;Siju Thuravoor,11_33,0.78,0.577,2.0,-8.218,1.0,0.0301,0.0742,1.05e-05,0.136,0.745,112.973,3WkFzi4WS4PeJhHMn2Zbnl,Bommanu Geesthey,Jeans Srinivas;Gopika Poornima,11_34
11,telugu_chill_lyrics,0.78,0.577,2.0,-8.218,1.0,0.0301,0.0742,1.05e-05,0.136,0.745,112.973,3WkFzi4WS4PeJhHMn2Zbnl,Bommanu Geesthey,Jeans Srinivas;Gopika Poornima,11_34,0.87,0.858,10.0,-7.62,0.0,0.16,0.734,0.000185,0.0936,0.904,125.036,5mLsYR2tUGr6M5YYycSnVH,Nalupu,Suchith Santoshan;Rita,11_35
11,telugu_chill_lyrics,0.87,0.858,10.0,-7.62,0.0,0.16,0.734,0.000185,0.0936,0.904,125.036,5mLsYR2tUGr6M5YYycSnVH,Nalupu,Suchith Santoshan;Rita,11_35,0.775,0.894,7.0,-7.057,0.0,0.181,0.0982,0.000154,0.0549,0.716,112.929,6foVpQQXApEJ7SgJqWgzbC,Kondakaki,Jassie Gift;KK;Sujatha,11_36
11,telugu_chill_lyrics,0.775,0.894,7.0,-7.057,0.0,0.181,0.0982,0.000154,0.0549,0.716,112.929,6foVpQQXApEJ7SgJqWgzbC,Kondakaki,Jassie Gift;KK;Sujatha,11_36,0.724,0.596,5.0,-6.58,1.0,0.0289,0.651,0.0,0.0692,0.605,108.011,5Tn2aBp45QypSmCpmhKtJN,Kalalo Kooda,Tanishk Bagchi;Sid Sriram;Vaishnavi Kovvuri;Bhaskarabhatla,11_37
11,telugu_chill_lyrics,0.724,0.596,5.0,-6.58,1.0,0.0289,0.651,0.0,0.0692,0.605,108.011,5Tn2aBp45QypSmCpmhKtJN,Kalalo Kooda,Tanishk Bagchi;Sid Sriram;Vaishnavi Kovvuri;Bhaskarabhatla,11_37,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes;Camila Cabello,11_38
11,telugu_chill_lyrics,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes;Camila Cabello,11_38,0.599,0.51,2.0,-7.519,0.0,0.0255,0.487,0.0,0.217,0.524,96.044,7d7BpHIZL65AJNi9FUFCme,Undipova,Spoorthi Jithender,11_39
11,telugu_chill_lyrics,0.599,0.51,2.0,-7.519,0.0,0.0255,0.487,0.0,0.217,0.524,96.044,7d7BpHIZL65AJNi9FUFCme,Undipova,Spoorthi Jithender,11_39,0.691,0.717,9.0,-5.868,0.0,0.057,0.569,0.00143,0.138,0.263,88.97,4Jl5QODXwCEZJbTjtZywPA,Aaja Saroja,Rahul Nambiar,11_40
11,telugu_chill_lyrics,0.691,0.717,9.0,-5.868,0.0,0.057,0.569,0.00143,0.138,0.263,88.97,4Jl5QODXwCEZJbTjtZywPA,Aaja Saroja,Rahul Nambiar,11_40,0.803,0.945,0.0,-3.962,0.0,0.239,0.65,2.44e-06,0.637,0.659,101.189,6RYrYN80YfNvZqPzxsEW0K,Bhel Poori,Sooraj Santhosh;M.M.Manasi,11_41
11,telugu_chill_lyrics,0.803,0.945,0.0,-3.962,0.0,0.239,0.65,2.44e-06,0.637,0.659,101.189,6RYrYN80YfNvZqPzxsEW0K,Bhel Poori,Sooraj Santhosh;M.M.Manasi,11_41,0.801,0.916,11.0,-5.735,0.0,0.0411,0.444,0.00758,0.249,0.804,109.998,0ZiQT9GM39y7AxjvUJeejL,Naari Naari,Thaman S;Divya,11_42
11,telugu_chill_lyrics,0.801,0.916,11.0,-5.735,0.0,0.0411,0.444,0.00758,0.249,0.804,109.998,0ZiQT9GM39y7AxjvUJeejL,Naari Naari,Thaman S;Divya,11_42,0.727,0.605,1.0,-7.008,1.0,0.0348,0.572,0.000411,0.117,0.7,95.014,4IoL5eSdPTk44UjQf0fk4m,Kanulanu Thaake,Arijit Singh,11_43
11,telugu_chill_lyrics,0.727,0.605,1.0,-7.008,1.0,0.0348,0.572,0.000411,0.117,0.7,95.014,4IoL5eSdPTk44UjQf0fk4m,Kanulanu Thaake,Arijit Singh,11_43,0.718,0.6,9.0,-6.733,0.0,0.0575,0.601,9.01e-05,0.232,0.642,90.013,3jCrVZOua2khYydUAxjuY4,Chinni Chinni Aasalu,"Shreya Ghoshal, Ashwin, Hari",11_44
11,telugu_chill_lyrics,0.718,0.6,9.0,-6.733,0.0,0.0575,0.601,9.01e-05,0.232,0.642,90.013,3jCrVZOua2khYydUAxjuY4,Chinni Chinni Aasalu,"Shreya Ghoshal, Ashwin, Hari",11_44,0.779,0.419,10.0,-10.405,0.0,0.0619,0.396,0.0,0.189,0.836,99.998,6SOqbKNUZXylgldInwROOG,Backbench Kurrade,Kurni Sudeep,11_45
11,telugu_chill_lyrics,0.779,0.419,10.0,-10.405,0.0,0.0619,0.396,0.0,0.189,0.836,99.998,6SOqbKNUZXylgldInwROOG,Backbench Kurrade,Kurni Sudeep,11_45,0.71,0.529,0.0,-9.729,0.0,0.0391,0.743,0.00577,0.183,0.505,130.036,4wHZiaLsuI9aQdWv4f3Esd,Priyathama Priyathama,Chinmayi,11_46
11,telugu_chill_lyrics,0.71,0.529,0.0,-9.729,0.0,0.0391,0.743,0.00577,0.183,0.505,130.036,4wHZiaLsuI9aQdWv4f3Esd,Priyathama Priyathama,Chinmayi,11_46,0.461,0.345,2.0,-13.369,1.0,0.0422,0.849,0.00453,0.112,0.179,116.793,4AXqpouSHUjJ2oFFBJFHBO,Shiva Tere Charno Mein,Hansika Pareek;Khushi Pareek;Aditya Bisht,11_47
11,telugu_chill_lyrics,0.461,0.345,2.0,-13.369,1.0,0.0422,0.849,0.00453,0.112,0.179,116.793,4AXqpouSHUjJ2oFFBJFHBO,Shiva Tere Charno Mein,Hansika Pareek;Khushi Pareek;Aditya Bisht,11_47,0.553,0.231,0.0,-13.363,0.0,0.0311,0.824,0.00223,0.0972,0.276,119.839,2UbUqswNGUYofPyX65o9e6,"Ennadi Maayavi Nee (From ""VadaChennai"")",Santhosh Narayanan;Vivek;Sid Sriram,11_48
11,telugu_chill_lyrics,0.553,0.231,0.0,-13.363,0.0,0.0311,0.824,0.00223,0.0972,0.276,119.839,2UbUqswNGUYofPyX65o9e6,"Ennadi Maayavi Nee (From ""VadaChennai"")",Santhosh Narayanan;Vivek;Sid Sriram,11_48,0.748,0.55,0.0,-6.89,0.0,0.0361,0.241,0.0,0.144,0.588,96.982,2Ej4vdkwwBDyE6QfFWaXUF,Oh Priya Priya,Adnan Sami;Nithya Menen,11_49
11,telugu_chill_lyrics,0.748,0.55,0.0,-6.89,0.0,0.0361,0.241,0.0,0.144,0.588,96.982,2Ej4vdkwwBDyE6QfFWaXUF,Oh Priya Priya,Adnan Sami;Nithya Menen,11_49,0.635,0.68,0.0,-7.169,1.0,0.0389,0.348,0.0,0.224,0.375,123.018,0fYTkcBMtjtP4hzoOxGgSF,Choosi Chudangane,Anurag Kulkarni;Mahati Swara Sagar,11_50
11,telugu_chill_lyrics,0.635,0.68,0.0,-7.169,1.0,0.0389,0.348,0.0,0.224,0.375,123.018,0fYTkcBMtjtP4hzoOxGgSF,Choosi Chudangane,Anurag Kulkarni;Mahati Swara Sagar,11_50,0.863,0.851,4.0,-6.167,0.0,0.191,0.103,1.38e-05,0.197,0.652,123.951,693359DlfpvoEfIYleKs05,Endhuko Pichi Pichi,Karunya,11_51
11,telugu_chill_lyrics,0.863,0.851,4.0,-6.167,0.0,0.191,0.103,1.38e-05,0.197,0.652,123.951,693359DlfpvoEfIYleKs05,Endhuko Pichi Pichi,Karunya,11_51,0.714,0.464,7.0,-11.545,1.0,0.0483,0.845,0.00428,0.0833,0.511,129.935,5haAVKCKAfb7IYLplcao0h,Nijanga Nenena,Karthik,11_52
11,telugu_chill_lyrics,0.714,0.464,7.0,-11.545,1.0,0.0483,0.845,0.00428,0.0833,0.511,129.935,5haAVKCKAfb7IYLplcao0h,Nijanga Nenena,Karthik,11_52,0.851,0.465,0.0,-9.44,1.0,0.0611,0.071,1.99e-05,0.0555,0.794,104.995,4veuanALTmuopcDBoYsoLI,Pilla Padesaave,Yuvan Shankar Raja;Haricharan,11_53
11,telugu_chill_lyrics,0.851,0.465,0.0,-9.44,1.0,0.0611,0.071,1.99e-05,0.0555,0.794,104.995,4veuanALTmuopcDBoYsoLI,Pilla Padesaave,Yuvan Shankar Raja;Haricharan,11_53,0.608,0.557,6.0,-6.7,0.0,0.0326,0.728,0.052,0.105,0.242,77.936,6qT016FCR9fW8LswwcvioX,Kotthaga Kotthaga,Shreya Ghoshal;Thaman S,11_54
11,telugu_chill_lyrics,0.608,0.557,6.0,-6.7,0.0,0.0326,0.728,0.052,0.105,0.242,77.936,6qT016FCR9fW8LswwcvioX,Kotthaga Kotthaga,Shreya Ghoshal;Thaman S,11_54,0.701,0.935,1.0,-5.372,1.0,0.0656,0.672,0.0592,0.0851,0.781,95.044,6NAndQM7IUivDcExlLaxzp,Theme Of Miss India,Harika Narayan;Sruthi Ranjani,11_55
11,telugu_chill_lyrics,0.701,0.935,1.0,-5.372,1.0,0.0656,0.672,0.0592,0.0851,0.781,95.044,6NAndQM7IUivDcExlLaxzp,Theme Of Miss India,Harika Narayan;Sruthi Ranjani,11_55,0.473,0.869,1.0,-3.687,0.0,0.0334,0.397,0.185,0.177,0.398,140.042,1E8wbraKN3a7GDvxfMrHk8,Naa Chinni Lokkammea,Aditi Bhavaraju;Ramya Behara;Sri Krishna,11_56
11,telugu_chill_lyrics,0.473,0.869,1.0,-3.687,0.0,0.0334,0.397,0.185,0.177,0.398,140.042,1E8wbraKN3a7GDvxfMrHk8,Naa Chinni Lokkammea,Aditi Bhavaraju;Ramya Behara;Sri Krishna,11_56,0.549,0.574,11.0,-6.821,0.0,0.133,0.564,3.91e-05,0.118,0.845,122.022,4y4hRNoD6MyZ9TeJ9eoomW,Neelakashamlo,Shreya Ghoshal,11_57
11,telugu_chill_lyrics,0.549,0.574,11.0,-6.821,0.0,0.133,0.564,3.91e-05,0.118,0.845,122.022,4y4hRNoD6MyZ9TeJ9eoomW,Neelakashamlo,Shreya Ghoshal,11_57,0.821,0.656,4.0,-6.981,0.0,0.0438,0.663,0.000123,0.375,0.679,98.003,3DoRYchkhNs9Dozk6wFdNO,Nee Navve,Shreya Ghoshal;Dhanunjay Seepana,11_58
11,telugu_chill_lyrics,0.821,0.656,4.0,-6.981,0.0,0.0438,0.663,0.000123,0.375,0.679,98.003,3DoRYchkhNs9Dozk6wFdNO,Nee Navve,Shreya Ghoshal;Dhanunjay Seepana,11_58,0.75,0.716,5.0,-6.854,1.0,0.0532,0.799,0.0,0.264,0.887,92.04,4OhOS4CYFsHVxzLQ4melm3,Vasthane Vasthane,Hariharan;Kousalya,11_59
11,telugu_chill_lyrics,0.75,0.716,5.0,-6.854,1.0,0.0532,0.799,0.0,0.264,0.887,92.04,4OhOS4CYFsHVxzLQ4melm3,Vasthane Vasthane,Hariharan;Kousalya,11_59,0.764,0.736,8.0,-9.105,1.0,0.121,0.475,1.32e-05,0.4,0.266,130.039,6DxVjDeLpPPimmiqSv05hd,Naa Manasuney,S. P. Balasubrahmanyam;K. S. Chithra,11_60
11,telugu_chill_lyrics,0.764,0.736,8.0,-9.105,1.0,0.121,0.475,1.32e-05,0.4,0.266,130.039,6DxVjDeLpPPimmiqSv05hd,Naa Manasuney,S. P. Balasubrahmanyam;K. S. Chithra,11_60,0.802,0.585,1.0,-12.165,0.0,0.0979,0.232,6.69e-05,0.328,0.838,93.631,3ZqeNBb81jeCgzwI8z9ShC,Gundello Emundho,Venu Srirangam;Sumangaly,11_61
11,telugu_chill_lyrics,0.802,0.585,1.0,-12.165,0.0,0.0979,0.232,6.69e-05,0.328,0.838,93.631,3ZqeNBb81jeCgzwI8z9ShC,Gundello Emundho,Venu Srirangam;Sumangaly,11_61,0.614,0.901,11.0,-5.432,0.0,0.109,0.379,5e-05,0.0647,0.56,149.999,65ml1cp4oK8jmApj8BTRRU,Adiga Brahmani,Karthik;Chitra,11_62
11,telugu_chill_lyrics,0.614,0.901,11.0,-5.432,0.0,0.109,0.379,5e-05,0.0647,0.56,149.999,65ml1cp4oK8jmApj8BTRRU,Adiga Brahmani,Karthik;Chitra,11_62,0.756,0.681,6.0,-9.769,0.0,0.0928,0.304,0.0387,0.0657,0.641,179.97,62UqZv8jJwfXpKENrnk8OJ,Arere Vaanaa,Yuvan Shankar Raja;Rahul Nambiar;Saindhavi;Vennelakanti,11_63
11,telugu_chill_lyrics,0.756,0.681,6.0,-9.769,0.0,0.0928,0.304,0.0387,0.0657,0.641,179.97,62UqZv8jJwfXpKENrnk8OJ,Arere Vaanaa,Yuvan Shankar Raja;Rahul Nambiar;Saindhavi;Vennelakanti,11_63,0.414,0.591,9.0,-7.568,1.0,0.136,0.623,9.94e-06,0.229,0.62,185.922,6Vq4ePrJPZ2vU6DXnZGcVD,Pillaa Raa,Anurag Kulkarni,11_64
11,telugu_chill_lyrics,0.414,0.591,9.0,-7.568,1.0,0.136,0.623,9.94e-06,0.229,0.62,185.922,6Vq4ePrJPZ2vU6DXnZGcVD,Pillaa Raa,Anurag Kulkarni,11_64,0.744,0.62,4.0,-7.949,0.0,0.0366,0.743,0.00628,0.277,0.382,97.976,1rI7CPuz8ydyn0fdB0i2hZ,NaaNaa Hyraanaa,Thaman S;Karthik;Shreya Ghoshal;Saraswati Putra Ramajogayya Sastry,11_65
11,telugu_chill_lyrics,0.744,0.62,4.0,-7.949,0.0,0.0366,0.743,0.00628,0.277,0.382,97.976,1rI7CPuz8ydyn0fdB0i2hZ,NaaNaa Hyraanaa,Thaman S;Karthik;Shreya Ghoshal;Saraswati Putra Ramajogayya Sastry,11_65,0.649,0.664,10.0,-7.493,1.0,0.0444,0.791,0.0137,0.495,0.739,90.032,0SYEfmepmSWglnbLzLYqAc,Ga Gha Megha,Rahul Nambiar,11_66
11,telugu_chill_lyrics,0.649,0.664,10.0,-7.493,1.0,0.0444,0.791,0.0137,0.495,0.739,90.032,0SYEfmepmSWglnbLzLYqAc,Ga Gha Megha,Rahul Nambiar,11_66,0.709,0.863,0.0,-4.844,0.0,0.052,0.0428,5.14e-05,0.49,0.681,123.96,53HAizwuHCqc8lMopG62aV,"Love Me Again (From ""Nannaku Prematho"")",Sooraj Santhosh,11_67
11,telugu_chill_lyrics,0.709,0.863,0.0,-4.844,0.0,0.052,0.0428,5.14e-05,0.49,0.681,123.96,53HAizwuHCqc8lMopG62aV,"Love Me Again (From ""Nannaku Prematho"")",Sooraj Santhosh,11_67,0.671,0.684,0.0,-3.955,0.0,0.0331,0.127,0.000223,0.315,0.265,134.978,5RJb4ZBgdJBOZe5Fx2aDWo,Ela Ela Naalo,Haricharan;Swetha,11_68
11,telugu_chill_lyrics,0.671,0.684,0.0,-3.955,0.0,0.0331,0.127,0.000223,0.315,0.265,134.978,5RJb4ZBgdJBOZe5Fx2aDWo,Ela Ela Naalo,Haricharan;Swetha,11_68,0.809,0.698,4.0,-7.084,0.0,0.1,0.333,0.017,0.253,0.624,100.994,0Y61GxhLwaCYDJ2ojA7tZv,Prema Desam,Hemachandra Vedala;Saindhavi,11_69
11,telugu_chill_lyrics,0.809,0.698,4.0,-7.084,0.0,0.1,0.333,0.017,0.253,0.624,100.994,0Y61GxhLwaCYDJ2ojA7tZv,Prema Desam,Hemachandra Vedala;Saindhavi,11_69,0.857,0.857,1.0,-5.068,1.0,0.105,0.0887,0.000549,0.0698,0.803,129.993,4kZKlJDcFX4OeL6gAnpqDO,Yamaga Unde,Karunya;Malavika,11_70
11,telugu_chill_lyrics,0.857,0.857,1.0,-5.068,1.0,0.105,0.0887,0.000549,0.0698,0.803,129.993,4kZKlJDcFX4OeL6gAnpqDO,Yamaga Unde,Karunya;Malavika,11_70,0.746,0.809,11.0,-4.014,0.0,0.0384,0.545,7.08e-06,0.179,0.824,104.981,2WF1DXJfLEU1UENOvJMQzz,I Am In Love,Aishwarya Majmudar;Aditya Iyengar,11_71
11,telugu_chill_lyrics,0.746,0.809,11.0,-4.014,0.0,0.0384,0.545,7.08e-06,0.179,0.824,104.981,2WF1DXJfLEU1UENOvJMQzz,I Am In Love,Aishwarya Majmudar;Aditya Iyengar,11_71,0.633,0.879,2.0,-5.136,0.0,0.0559,0.0172,6.46e-06,0.207,0.523,89.993,0iIvZ25h16B9DhjptYp8hK,Choosa Choosa,Padmalatha Sniggy,11_72
11,telugu_chill_lyrics,0.633,0.879,2.0,-5.136,0.0,0.0559,0.0172,6.46e-06,0.207,0.523,89.993,0iIvZ25h16B9DhjptYp8hK,Choosa Choosa,Padmalatha Sniggy,11_72,0.811,0.962,2.0,-2.719,1.0,0.0484,0.113,0.0,0.4,0.876,119.973,2kFaEZJM9coKfesI5LOaPJ,Neethoney Dance,Hiphop Tamizha Nikitha Gandhi,11_73
12,telugu_chill_lyrics,0.591,0.468,5.0,-8.084,1.0,0.0359,0.559,5.75e-05,0.143,0.248,61.037,7CEKMd44xqjr3ViLD3IHwm,Paruvam Vanaga,S. P. Balasubrahmanyam;Sujatha,12_1,0.563,0.635,7.0,-10.059,0.0,0.0656,0.222,0.0,0.154,0.392,149.846,4SuPGTvtwdDq9UWXNj8iOd,Vaalu Kanuladaanaa,Unni Menon,12_2
12,telugu_chill_lyrics,0.563,0.635,7.0,-10.059,0.0,0.0656,0.222,0.0,0.154,0.392,149.846,4SuPGTvtwdDq9UWXNj8iOd,Vaalu Kanuladaanaa,Unni Menon,12_2,0.645,0.37,6.0,-14.58,1.0,0.0455,0.688,3.93e-05,0.121,0.555,90.043,7jbNMW04ju92tfMsSwIJyi,Kannullo Nee Roopame,Hariharan;K. S. Chithra,12_3
