track_id,track_name,audio_path,audio_relative_path
2abR4ilhs5JWqZq12SB3GB,"Ek Din Title Track - From ""Ek Din""",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\7. Ek Din Title Track - From _Ek Din_.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\7. Ek Din Title Track - From _Ek Din_.mp3
2hPMMkjM0eSDgsNFfIVSwf,"Kya Meri Yaad Aati Hai (From ""Sky Force"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\8. Kya Meri Yaad Aati Hai (From _Sky Force_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\8. Kya Meri Yaad Aati Hai (From _Sky Force_).mp3
1VlaAFoLyWmNH0YrOWx7Eg,Janam Janam - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\9. Janam Janam - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\9. Janam Janam - Lofi Flip.mp3
6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\10. Kesariya (From _Brahmastra_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\10. Kesariya (From _Brahmastra_).mp3
0a17mIL7XTvYqe9mxuPd3y,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\11. Agar Ho Tum (From _Mr. And Mrs. Mahi_).mp3
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\13. Ranjha (From _Shershaah_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\13. Ranjha (From _Shershaah_).mp3
3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\14. Bolna (From _Kapoor & Sons (Since 1921)_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\14. Bolna (From _Kapoor & Sons (Since 1921)_).mp3
36y4YG4mYvZQcOzANthZCJ,"Maaye (From ""Sky Force"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\15. Maaye (From _Sky Force_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\15. Maaye (From _Sky Force_).mp3
1kTEGyqUJFgstwdgJFLqz1,"Dil Se Dil Tak (From ""Bawaal"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\16. Dil Se Dil Tak (From _Bawaal_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\16. Dil Se Dil Tak (From _Bawaal_).mp3
7bIwjRVi0Am0y2Rquj272r,Tune Jo Na Kaha - LoFi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\17. Tune Jo Na Kaha - LoFi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\17. Tune Jo Na Kaha - LoFi Mix.mp3
4XdgtQ0wt7fikgV4xvR5tm,Piya O Re Piya (Lofi Mix),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\18. Piya O Re Piya (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\18. Piya O Re Piya (Lofi Mix).mp3
4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\19. Samjhawan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\19. Samjhawan.mp3
7bzR0C8NhnBA79iTXUCJ7o,"Jaanam (From ""Bad Newz"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\20. Jaanam (From _Bad Newz_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\20. Jaanam (From _Bad Newz_).mp3
6qSNgCUyjfThWCLkFlvEIe,Shayad X Samjhawan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\21. Shayad X Samjhawan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\21. Shayad X Samjhawan - Lofi Flip.mp3
2bYHZFQGqyxC886xCL1uIg,Tere Liye (Lofi Mix),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\22. Tere Liye (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\22. Tere Liye (Lofi Mix).mp3
3vYk2VXjV8WFqadqzp1gtF,Tujh Mein Rab Dikhta Hai - LoFi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\23. Tujh Mein Rab Dikhta Hai - LoFi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\23. Tujh Mein Rab Dikhta Hai - LoFi Mix.mp3
1uehRTjklFflNZkVNYNZXL,Ek Ladki Ko Dekha Toh Aisa Laga - LoFi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\24. Ek Ladki Ko Dekha Toh Aisa Laga - LoFi.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\24. Ek Ladki Ko Dekha Toh Aisa Laga - LoFi.mp3
4jQkn21WCZ7g1NS2wMQeoi,Hasi - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\25. Hasi - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\25. Hasi - Lofi Flip.mp3
126qPRASiPpi9l0o0WtBvg,Kal Ho Naa Ho - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\26. Kal Ho Naa Ho - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\26. Kal Ho Naa Ho - Lofi Flip.mp3
0bZGhUsFXWeABbmqIOfSX4,Haaye Dard Slowed + Reverb Pitch Down,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\27. Haaye Dard Slowed + Reverb Pitch Down.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\27. Haaye Dard Slowed + Reverb Pitch Down.mp3
7vwTvVDpsONocB0zr8ShtJ,Ranjha - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\28. Ranjha - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\28. Ranjha - Lofi Flip.mp3
0yIUl79oGZKSYeLY1KEOxP,"Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)","C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\29. Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri).mp3","data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\29. Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri).mp3"
36RUXg3A6mjjpBLl3sPFb5,Tere Bina - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\30. Tere Bina - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\30. Tere Bina - Lofi Flip.mp3
01iMTLk72XWI6pCH2QZ3sR,Bheegi Si Bhaagi Si - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\31. Bheegi Si Bhaagi Si - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\31. Bheegi Si Bhaagi Si - Lofi Flip.mp3
6ocwTKbnMqlKB5PwA9UPKz,Muskurane - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\32. Muskurane - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\32. Muskurane - Lofi Flip.mp3
2fLNGqqgtVvshXJE6ARsmT,Daayre - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\33. Daayre - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\33. Daayre - Lofi Flip.mp3
16cuM5q46CqebnhdRB1nQG,Dil Ibaadat - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\34. Dil Ibaadat - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\34. Dil Ibaadat - Lofi Flip.mp3
05R5NzVM92huBXaszuXSZH,Teri Ore (Lo-Fi Flip),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\35. Teri Ore (Lo-Fi Flip).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\35. Teri Ore (Lo-Fi Flip).mp3
3qToa7nSnKh49amY8uWS3B,Sajdaa - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\36. Sajdaa - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\36. Sajdaa - Lofi Flip.mp3
7nsjBUVRQTUEvCReXAtVPi,Kesariya - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\37. Kesariya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\37. Kesariya - Lofi Flip.mp3
79UQjoU5Yfe4AsVlbVOvPz,Mehrama - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\38. Mehrama - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\38. Mehrama - Lofi Flip.mp3
7y9cj1JWsaPPf7aVv8jDES,Bakhuda Tumhi Ho (Lofi Mix),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\39. Bakhuda Tumhi Ho (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\39. Bakhuda Tumhi Ho (Lofi Mix).mp3
47GoImoZiTI32p1t4H4b7h,Raataan Lambiyan - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\40. Raataan Lambiyan - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\40. Raataan Lambiyan - Lofi Flip.mp3
4DvAqLQNC0kW3XT2EE69cY,Tum Tak - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\41. Tum Tak - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\41. Tum Tak - Lofi Flip.mp3
7BbhFrLzCP7DdnV69vVbCv,Hosanna - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\42. Hosanna - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\42. Hosanna - Lofi Flip.mp3
1E16f7KcZmuXuhlenRwA2m,Saibo - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\43. Saibo - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\43. Saibo - Lofi Flip.mp3
5QgRCer9h7nRVkDJ1AHFMC,Darkhaast Lofi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\44. Darkhaast Lofi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\44. Darkhaast Lofi Mix.mp3
11na2yXOmMbkUL8f5j6vxZ,Main Rang Sharbaton Ka (Lofi Mix),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\45. Main Rang Sharbaton Ka (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\45. Main Rang Sharbaton Ka (Lofi Mix).mp3
0ThEdqK8ZBi4nKNs1fOpJD,Tu Jaane Naa (Lofi Mix),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\46. Tu Jaane Naa (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\46. Tu Jaane Naa (Lofi Mix).mp3
6PEKFVQUBEY2zQEE7bYEpF,Tera Hone Laga Hoon (Lofi Mix),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\47. Tera Hone Laga Hoon (Lofi Mix).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\47. Tera Hone Laga Hoon (Lofi Mix).mp3
7JOFplrLQfYkuEcWCASZDo,Iktara - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\48. Iktara - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\48. Iktara - Lofi Flip.mp3
3TEpHcylaJDZyYOiBVzlwN,Raanjhanaa - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\49. Raanjhanaa - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\49. Raanjhanaa - Lofi Flip.mp3
0Pe6XBhleBHeyuE23ZHETQ,Pal - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\50. Pal - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\50. Pal - Lofi Flip.mp3
3mUkVsovIuscQlSoMhmAZt,Kali Kali Zulfon Ke (Lo-Fi),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\51. Kali Kali Zulfon Ke (Lo-Fi).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\51. Kali Kali Zulfon Ke (Lo-Fi).mp3
2NOVGPOYR9H4hMxGRFZH9f,Tum Jo Aaye & Tere Bin Nahin Lagda,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\52. Tum Jo Aaye & Tere Bin Nahin Lagda.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\52. Tum Jo Aaye & Tere Bin Nahin Lagda.mp3
5w1MhmSc5S5iHnhy4s3fFb,Hawayein - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\53. Hawayein - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\53. Hawayein - Lofi Flip.mp3
1Bd027R0spghop0PUwgjyN,Kabhii Tumhhe - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\54. Kabhii Tumhhe - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\54. Kabhii Tumhhe - Lofi Flip.mp3
7zn6dGQStFkVCOJUdTt2HL,Tum Mile - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\55. Tum Mile - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\55. Tum Mile - Lofi Flip.mp3
3dHV3qCSzTdVHCgKxpsPiE,Tujhe Sochta Hoon - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\56. Tujhe Sochta Hoon - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\56. Tujhe Sochta Hoon - Lofi Flip.mp3
2R3CJquLzefg8IYp0K0hnB,Rangisari Lofi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\57. Rangisari Lofi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\57. Rangisari Lofi Mix.mp3
5zAtCVBAkr5G2UvBG08SeF,"Mere Yaaraa & Tu Jo Mila (From ""Love In Lo-Fi Volume 1"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\58. Mere Yaaraa & Tu Jo Mila (From _Love In Lo-Fi Volume 1_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\58. Mere Yaaraa & Tu Jo Mila (From _Love In Lo-Fi Volume 1_).mp3
13CBIr5x7x5ucDVhbIGdtk,"Soch Na Sake (From ""Love In Lo-Fi Volume 1"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\59. Soch Na Sake (From _Love In Lo-Fi Volume 1_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\59. Soch Na Sake (From _Love In Lo-Fi Volume 1_).mp3
0s8Ht3XaHDQuDjLnK3xVMW,Shayad - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\60. Shayad - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\60. Shayad - Lofi Flip.mp3
4tQeEHoii36QEGOEacAybz,Ranjha - Reprise,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\61. Ranjha - Reprise.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\61. Ranjha - Reprise.mp3
2f7zO0rjaIcGO9Nf0nwL8S,Darasal Lofi Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\62. Darasal Lofi Mix.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\62. Darasal Lofi Mix.mp3
67nxgDAXgyahpQ0DMqM6lW,Soniyo - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\63. Soniyo - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\63. Soniyo - Lofi Flip.mp3
2VL0QXrNHXEctCBkybDSJT,Bin Tere - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\64. Bin Tere - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\64. Bin Tere - Lofi Flip.mp3
1zrCQPL78lQEDvDTeA5thf,Bulleya - Lofi Flip,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\65. Bulleya - Lofi Flip.mp3,data\raw_playlist_songs_downloaded\hindi\study\Study Music Hindi (Lofi Songs)\65. Bulleya - Lofi Flip.mp3
