diff_danceability,diff_energy,diff_loudness,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_mode,diff_key_fifths,label
0.18199999999999994,0.554,6.7589999999999995,0.004400000000000001,0.3536,0.0848,0.2383,0.16600000000000004,20.506000000000014,0.0,0.3333333333333333,0
0.11700000000000005,0.205,12.427999999999999,0.013700000000000004,0.20199999999999996,0.9349753000000001,0.023000000000000007,0.031,25.941000000000017,1.0,0.3333333333333333,0
0.030999999999999917,0.15400000000000003,8.904,0.0030000000000000027,0.1708,4.31e-05,0.010999999999999996,0.352,37.044,0.0,0.0,0
0.07900000000000001,0.391,12.676,0.0119,0.32899999999999996,0.90799785,0.46010000000000006,0.3841,26.440000000000012,1.0,1.0,0
0.031,0.2686,1.9869999999999983,0.013499999999999998,0.05300000000000005,0.248,0.113,0.0454,72.24799999999999,0.0,0.6666666666666666,0
0.739,0.5179,27.938000000000002,0.013199999999999996,0.3530000000000001,0.09400000000000003,0.22700000000000004,0.7492000000000001,19.12599999999999,1.0,0.8333333333333334,0
0.619,0.7922,26.588,0.016100000000000003,0.635,0.6849886000000001,0.11220000000000001,0.8258,19.938000000000002,1.0,0.3333333333333333,0
0.33299999999999996,0.874,33.092000000000006,0.13299999999999998,0.679,0.778,0.0174,0.6127,47.79699999999998,1.0,0.0,0
0.28900000000000003,0.0391,7.822000000000003,0.002599999999999998,0.08999999999999997,0.128,0.016700000000000007,0.1432,0.22700000000000387,0.0,0.5,0
0.0020000000000000018,0.324,16.571,0.6812,0.19699999999999995,0.039000000000000035,0.562,0.542,4.790000000000006,1.0,1.0,0
0.29899999999999993,0.252,3.1340000000000003,0.1983,0.7831600000000001,0.010894,0.05109999999999999,0.383,36.141999999999996,0.0,0.0,0
0.344,0.345,11.028,0.07769999999999999,0.7373,0.9499523,0.0905,0.3544,100.84300000000002,1.0,0.16666666666666666,0
0.42700000000000005,0.0577,12.288,0.0058,0.0,0.039000000000000035,0.0010000000000000009,0.0063,25.729,0.0,0.16666666666666666,0
0.031000000000000028,0.20400000000000007,3.8819999999999997,0.14730000000000001,0.030990000000000004,0.000249,0.07669999999999999,0.129,19.033,0.0,0.16666666666666666,1
0.133,0.009299999999999996,6.393000000000001,0.019799999999999998,0.0020000000000000018,0.007000000000000006,0.0030000000000000027,0.1535,73.41499999999999,0.0,0.16666666666666666,0
0.017000000000000015,0.008899999999999998,0.23199999999999932,0.002100000000000001,0.07599999999999996,0.03799999999999992,0.0296,0.09599999999999999,48.71300000000001,1.0,0.6666666666666666,0
0.04899999999999993,0.122,1.0819999999999999,0.030099999999999995,0.3227,0.5640000000000001,0.071,0.007000000000000006,5.954000000000008,1.0,0.16666666666666666,1
