Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3zGeEexRezep22ScUrdTyG,"come show me","come show me","giannis wang",2025-03-14,121600,56,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","giannis wang",0.63,0.242,9,-12.525,0,0.152,0.867,0.816,0.0954,0.46,74.969,4
spotify:track:2qtWHkBQxCcxNgBOzPnAQZ,"Wash Away","Wash Away","Ptr.",2025-10-10,122482,53,false,,2026-04-03T04:00:14Z,"chillstep","Ptr.",0.701,0.392,7,-13.754,1,0.082,0.603,0.921,0.11,0.182,145.061,4
spotify:track:38YurGQv1nG2dgVPMiCx5X,"Tonight","Tonight","Nuncc;Flitz&Suppe",2025-12-16,138795,52,false,,2026-04-03T04:00:14Z,"lo-fi beats,jazz beats,lo-fi,lo-fi hip hop","Boutique Music",0.706,0.252,0,-11.297,1,0.0586,0.497,0.942,0.106,0.179,165.937,4
spotify:track:0RTMAnaWZEb39LXKu9HxsM,"Butterflies","Butterflies","amies;cxlt.",2026-02-13,120800,50,false,,2026-04-03T04:00:14Z,"lo-fi hip hop,lo-fi,lo-fi beats","amies & cxlt.",0.488,0.182,10,-24.206,1,0.0336,0.983,0.962,0.0719,0.16,150.17,4
spotify:track:4TrxWjFGGjmfqcLxdL8Wbb,"window seat","window seat","chill.farm",2025-06-06,187657,61,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi,smooth jazz","Fergus & Fish",0.638,0.219,0,-16.686,0,0.0447,0.863,0.905,0.111,0.613,129.968,5
spotify:track:6c2b8GZQpyu0fsahsXXJKO,"reasonable accomplishment","reasonable accomplishment","C-90",2025-09-26,129026,57,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Gunn-R Rotation",0.619,0.512,4,-11.669,0,0.0795,0.66,0.895,0.118,0.124,80.507,4
spotify:track:1HnTdU1vPXRKFfHHKt1cOR,"Arcticano","Arcticano","Fracta Aurea",2025-06-20,164500,64,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Score a Score",0.762,0.209,1,-16.199,1,0.268,0.862,0.958,0.136,0.236,70.018,4
spotify:track:2XdxihbjudHhbB95dgk3On,"blizz","blizz","loutwo",2025-10-05,127202,62,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.849,0.271,0,-19.86,1,0.0603,0.346,0.871,0.0673,0.402,146.032,4
spotify:track:54ckMlZ8KZy4WhYJdgNqQ6,"Quicksilver","Quicksilver","Flitz&Suppe;Philanthrope",2025-07-18,105565,56,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi hip hop,lo-fi,jazz beats","Boutique Music",0.815,0.185,8,-11.222,0,0.505,0.0349,0.876,0.0865,0.53,82.017,4
spotify:track:03m0vghYsWsMpwP1Gqgmmg,"Sea View","Sea View","DLJ",2026-02-20,134805,50,false,,2026-04-03T04:00:14Z,"lo-fi hip hop,lo-fi,lo-fi beats","Retro Jungle",0.585,0.34,6,-15.587,1,0.0593,0.821,0.939,0.164,0.085,154.073,4
spotify:track:7Im1vmqr67pYDEVGg5C8JO,"Romance","Romance","Jazza Mazza",2025-01-10,126315,58,false,,2026-04-03T04:00:14Z,"","Jazza Mazza",0.629,0.218,11,-12.411,1,0.162,0.918,0.947,0.109,0.529,75.957,4
spotify:track:1jVckG8SZelmhcOUEQTmCb,"Dreams of Summer","Dreams of Summer","Chetco Effect",2026-01-16,145410,59,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Calm Lands Music",0.734,0.0705,0,-20.102,1,0.0404,0.85,0.952,0.0954,0.265,133.961,4
spotify:track:1jzsy7WuphqkkNQCYO0oQT,"Shimmer","Shimmer","Velvet Static",2025-06-13,135882,60,false,,2026-04-03T04:00:14Z,"lo-fi beats","Velvet Static",0.674,0.348,10,-11.961,0,0.0565,0.53,0.878,0.11,0.213,85.027,4
