Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3RyfIFxOrHLJV3reR37Xwr,"Choolenge Aasma","Temper","Adnan Sami;Ramya Behara;Veena Ghantasala",2015-01-28,250971,3,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-08-04T05:21:20Z,"sufi,qawwali,desi pop,ghazal,bollywood,telugu pop,tollywood","Aditya Music",0.869,0.659,11,-7.756,0,0.0522,0.303,0,0.1,0.701,99.959,4
spotify:track:2x2W7PnBelMmLZBV6YqRFQ,"Pillaa","Gabbar Singh","Vaddepalli Srinivas;Pawan Kalyan",2012-04-15,227806,4,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-08-04T05:22:56Z,"telugu pop,tollywood","Aditya Music",0.744,0.958,0,-1.953,1,0.101,0.549,0.000286,0.0418,0.94,94.214,4
spotify:track:54ItzDjLbrVAMQb0P52auE,"Asale Pilla","Ghatikudu (Original Motion Picture Soundtrack)","Harris Jayaraj;Karthik;Harini;Benny Dayal",2009-09-28,317853,53,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-08-04T05:23:52Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,malayalam pop,mollywood,bollywood,desi,hindi pop","Think Music (India)",0.783,0.554,7,-9.32,1,0.0426,0.191,0,0.0922,0.455,97.012,4
spotify:track:0Y61GxhLwaCYDJ2ojA7tZv,"Prema Desam","Shakti","Hemachandra Vedala;Saindhavi",2011-02-28,274030,7,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-10-25T16:48:43Z,"telugu pop,tollywood,devotional,tamil pop,kollywood,bhajan,tamil dance","Aditya Music",0.809,0.698,4,-7.084,0,0.1,0.333,0.017,0.253,0.624,100.994,4
spotify:track:12pD8JfYv4AlDBEUxuTBlk,"Nuvvem Maya","Okkadu","Shreya Ghoshal",2003-01-17,242689,2,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-10-28T17:28:31Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Aditya Music",0.836,0.553,5,-8.433,0,0.103,0.206,0.0000258,0.291,0.778,120.916,4
spotify:track:4Tcs7t7ffUifz73kEOsnQZ,"Kadanna Preme ( Ver-1)","Manmadha","S.P. Charan",2005-04-28,414190,4,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-10-28T17:30:44Z,"telugu pop,tollywood,tamil pop,kollywood","Aditya Music",0.656,0.575,5,-7.131,0,0.0474,0.282,0.0000824,0.109,0.313,122.949,4
spotify:track:3FB6fY9ZiVn8s2ZP6bksdY,"Pranamlo Pranamga","Andhrudu","K. S. Chithra",2005-07-23,288871,2,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-10-28T17:33:02Z,"malayalam pop,telugu pop,kannada pop,mollywood,tollywood,tamil pop,devotional,sandalwood","Aditya Music",0.732,0.563,2,-6.927,0,0.0419,0.672,0.000121,0.346,0.497,121.87,4
spotify:track:0mZ2npJ5BDO4w3rmmFvAAu,"Naa Manusukemayindi","Nuvve Nuvve","Udit Narayan;Nithya Santhoshini",2002-09-10,286824,3,false,31ox3ffg5m3mooxsanjs3gjvplxa,2025-01-05T10:50:37Z,"bollywood,hindi pop,desi,devotional,telugu pop,tollywood","Aditya Music",0.712,0.647,9,-6.656,0,0.13,0.254,0.0000088,0.0892,0.707,170.039,4
spotify:track:6Z7ZXgFSz2T6X5a7S2d71c,"O Priyurala","Mounamelanoye","Ramana Gogula;Priya",2002-03-25,308106,1,false,31ox3ffg5m3mooxsanjs3gjvplxa,2025-01-24T09:43:32Z,"telugu pop,tollywood,devotional","Aditya Music",0.666,0.754,2,-5.773,0,0.0762,0.6,0.0000158,0.109,0.579,142.895,4
spotify:track:4mIOdOh49kfRSZBwvylulK,"Nee Tholisariga","Santhosham","Usha",2002-05-09,290966,2,false,31ox3ffg5m3mooxsanjs3gjvplxa,2025-01-24T09:48:35Z,"telugu pop,tollywood","Aditya Music",0.598,0.793,9,-8.814,1,0.0389,0.053,0.0000373,0.217,0.79,169.936,4
