Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7MBqVOzb8C3f0FXr2LBLiq,"Doobey (From ""Gehraiyaan"")","Doobey (From ""Gehraiyaan"")","OAFF;Savera;Lothika;Kausar Munir",2022-01-24,219686,57,false,juqahuvid6fzn5gszh80ve5pl,2023-09-09T00:39:40Z,"indian indie,hindi indie,bollywood,desi pop,hindi pop,desi,qawwali,sufi","Sony Music Entertainment India Pvt. Ltd.",0.751,0.669,3,-6.532,0,0.0359,0.342,0.0000131,0.0822,0.359,119.014,4
spotify:track:7iLA6PQeQWRjLDHOJgGpj5,"Gerua","Dilwale (Original Motion Picture Soundtrack)","Pritam;Arijit Singh;Antara Mitra",2015-11-17,345558,66,false,juqahuvid6fzn5gszh80ve5pl,2023-10-01T16:46:47Z,"bollywood,hindi pop,desi,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.371,0.668,11,-7.269,0,0.0497,0.636,0.000002,0.294,0.403,87.458,4
spotify:track:7lJNQFaBPlm3XhNUWnVk55,"Teri Ore","Singh is Kinng (Original Motion Picture Soundtrack)","Pritam;Rahat Fateh Ali Khan;Shreya Ghoshal;Mayur Puri",2008-06-30,339591,59,false,juqahuvid6fzn5gszh80ve5pl,2023-10-01T16:47:32Z,"bollywood,hindi pop,desi,sufi,qawwali,ghazal,kannada pop,marathi pop,bangla pop","Times Music",0.484,0.797,2,-4.629,1,0.0972,0.172,0,0.267,0.699,83.542,4
spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,"Tujhe Bhula Diya","Anjaana Anjaani","Vishal-Shekhar;Mohit Chauhan;Shekhar Ravjiani;Shruti Pathak",2010-08-19,279429,73,false,juqahuvid6fzn5gszh80ve5pl,2023-10-13T00:19:26Z,"bollywood,desi,hindi pop,sufi,gujarati garba,gujarati pop","T-Series",0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,4
spotify:track:3XWBGyt7m2rZAjEj0awWnw,"Sanam Re (From ""Sanam Re"")","Love Forever With Arijit Singh","Mithoon;Arijit Singh",2017-06-07,308714,63,false,juqahuvid6fzn5gszh80ve5pl,2023-10-13T00:19:53Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.581,0.71,7,-4.961,0,0.0374,0.395,0,0.137,0.755,111.969,4
spotify:track:4nc6XiUze2Yh7wFueGOPv7,"Chaleya (From ""Jawan"")","Chaleya (From ""Jawan"")","Anirudh Ravichander;Arijit Singh;Shilpa Rao;Kumaar",2023-08-14,200373,71,false,juqahuvid6fzn5gszh80ve5pl,2023-10-25T13:35:54Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,hindi pop,bollywood,desi,bangla pop","T-Series",0.575,0.845,0,-5.28,1,0.0852,0.393,0.0107,0.131,0.439,95.047,4
spotify:track:0xIuPDzJSnJywALez8dwKR,"With You","With You","AP Dhillon",2023-08-11,154554,76,false,juqahuvid6fzn5gszh80ve5pl,2023-10-25T13:36:01Z,"punjabi hip hop,punjabi pop,desi,bhangra,desi hip hop","Mass Appeal India",0.78,0.744,2,-4.773,1,0.0298,0.161,0.0011,0.201,0.925,116.978,4
spotify:track:5bQ6oDLqvw8tywmnSmwEyL,"Apna Bana Le","Bhediya (Original Motion Picture Soundtrack)","Sachin-Jigar;Arijit Singh;Amitabh Bhattacharya",2022-11-22,261702,83,false,juqahuvid6fzn5gszh80ve5pl,2023-10-29T19:50:21Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,bangla pop","Zee Music Company",0.586,0.562,9,-7.399,1,0.0267,0.803,0.00000552,0.063,0.436,93.982,4
spotify:track:4OcvkkpF3xmyCGGY5IBlgi,"Tera Ban Jaunga (From ""Kabir Singh"")","Best Of Akhil Sachdeva","Akhil Sachdeva;Tulsi Kumar",2019-09-03,236436,67,false,juqahuvid6fzn5gszh80ve5pl,2023-10-29T19:51:07Z,"hindi pop,bollywood,desi","T-Series",0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,4
spotify:track:2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon;Parampara Tandon;Sachet-Parampara",2019-06-06,193355,74,false,juqahuvid6fzn5gszh80ve5pl,2023-11-19T20:07:21Z,"bhajan,hindi pop,devotional,bollywood,desi pop","T-Series",0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,5
